address_id,geocoded_address,lon,lat
9892,97 EBONY COURT,-73.930824,40.594933
7232,245 EAST 26TH STREET,-73.95269,40.643692
8562,229 PENN STREET,-73.95448,40.7047
9893,2865 CROPSEY AVENUE,-73.98656,40.583603
7235,1701 ALBEMARLE ROAD,-73.96349,40.64692
8567,2843 BRIGHTON 7 STREET,-73.962105,40.582455
9898,135 GARFIELD PLACE,-73.97984,40.67367
7234,405 EAST 29TH STREET,-73.94946,40.64071
8568,372 AMBOY STREET,-73.91242,40.66092
9899,1352 EAST 66TH STREET,-73.91508,40.621357
7237,125 OCEAN AVENUE,-73.96269,40.65983
8565,149 MARINE AVENUE,-74.0357,40.616707
9896,647 41ST STREET,-74.001816,40.648193
7236,1050 EAST 38TH STREET,-73.939545,40.629177
8566,307 72ND STREET,-74.02671,40.63347
9897,1963-1971 FLATBUSH AVENUE,-73.936066,40.62187
260,272 HICKS STREET,-73.99691,40.693058
9890,55 EASTERN PARKWAY,-73.96663,40.672874
261,495 ST JOHNS PLACE,,
8560,85 NEWPORT STREET,-73.91218,40.658882
9891,478 EAST 53RD STREET,-73.927055,40.647945
262,803 ROCKAWAY AVE,-73.90808,40.65933
263,20 MONROE PLACE,-73.99239,40.696648
264,2342 ATLANTIC AVENUE,-73.907486,40.67608
265,566 1ST STREET,-73.97388,40.669933
266,90 WYCKOFF STREET,-73.99036,40.685863
267,901 ESSEX STREET,-73.875946,40.662006
268,77 GRAHAM AVENUE,-73.942696,40.7042
269,4202/12 42ND STREET,,
7228,1134 SUTTER AVENUE,-73.87633,40.67215
7227,18 SHERIDAN AVENUE,-73.86801,40.682175
8558,786 WASHINGTON AVENUE,-73.96311,40.674393
9889,1150 EAST 56TH STREET,-73.922005,40.62766
7229,749 NEW JERSEY AVE,-73.89158,40.661255
8559,296 STERLING PLACE,-73.96818,40.675625
7242,60 JAVA STREET,-73.95896,40.731186
8574,443 HICKS STREET,-73.99952,40.68755
7241,68 EATON COURT,-73.9231,40.588528
8575,1262 STERLING PLACE,-73.937004,40.671803
7244,1909 BATCHELDER STREET,-73.93984,40.605034
8572,1048 EAST 98TH STREET,-73.90112,40.64542
7243,26 MONITOR STREET,-73.94167,40.719955
8573,193 CLINTON AVENUE,-73.968605,40.69213
7246,2011 EAST 37TH STREET,-73.93029,40.609962
8578,140 EAST 42ND STREET,-73.9382,40.652443
7245,15 WEST END AVENUE,-73.95365,40.580936
8579,143 EAST 32ND STREET,-73.94727,40.64735
7248,1441 EAST 29TH STREET,-73.94585,40.61596
8576,22 VERMONT STREET,-73.89516,40.68349
7247,1857 EAST 31ST STREET,-73.93755,40.609776
8577,373 NEW JERSEY AVENUE,-73.894325,40.6699
270,446 SENATOR STREET,-74.02172,40.635563
271,1737 EAST 23RD STREET,-73.95011,40.608173
8570,1319 E 86TH STREET,-74.0134,40.613754
272,1121 AVENUE J,-73.96492,40.624798
8571,988 EAST 95TH STREET,-73.90602,40.645866
273,1191 BEDFORD AVENUE,-73.95375,40.682606
7240,1823 SCHENECTADY AVENUE,-73.93074,40.627754
274,52 SOUTH OXFORD STREET,-73.97388,40.68844
275,161 HICKS STREET,-73.99508,40.696873
276,585 PARK PLACE,-73.95844,40.674538
277,1221 AVENUE J,-73.96394,40.62491
278,2012 EAST 3RD STREET,-73.96937,40.60098
279,546 11TH STREET,-73.980995,40.66492
7239,193 E 96TH STREET,-73.92232,40.66187
7238,532 NEW YORK AVENUE,-73.94785,40.661903
8569,513 BRISTOL,-73.90978,40.658413
7253,2469 BRAGG STREET,-73.93467,40.59303
8585,135 REMSEN AVENUE,-73.928665,40.660606
7252,2473 COYLE STREET,-73.935616,40.592854
8586,63 REMSEN AVENUE,-73.93027,40.66205
7255,48 WHIPPLE STREET,-73.944435,40.701458
8583,304 EAST 38TH STREET,-73.941826,40.650482
7254,1313 AVENUE X,-73.95683,40.592026
8584,406 EAST 31ST STREET,-73.94754,40.64088
7257,38 NORWOOD AVENUE,-73.88004,40.685326
8589,27 MELBA COURT,-73.92505,40.587296
7256,9712 FLATLANDS AVENUE,-73.900505,40.64376
7259,1516 EAST 36TH STREET,-73.94006,40.617565
8587,1105 EAST 51ST STREET,-73.92744,40.633625
7258,2 GRACE COURT,-73.99633,40.69402
8588,1427 EAST 45TH STREET,-73.93246,40.625977
280,700 PACIFIC STREET,-73.97188,40.68183
281,65 PINEAPPLE STREET,-73.99397,40.698456
282,103 BROADWAY,-73.96489,40.71042
8581,319 EAST 52ND STREET,-73.92855,40.65295
283,931 STANLEY AVENUE,-73.87506,40.66317
8582,930 RALPH AVENUE,-73.92069,40.651684
284,73 BOND STREET,-73.98425,40.68777
7251,1813 AVENUE V,-73.95298,40.597054
285,123 CONGRESS STREET,-73.997826,40.68893
7250,3805 BEACH 38 STREET,-74.00445,40.57345
8580,541 EAST 38TH STREET,-73.94091,40.64209
286,127 KENT AVENUE,-73.96204,40.72001
287,125 KENT AVENUE,-73.961975,40.720074
288,832 FLUSHING AVENUE,-73.938576,40.701492
289,6508 6TH AVENUE,-74.01706,40.635166
7249,937 EAST 29TH STREET,-73.94814,40.628128
7264,163 OCEAN AVENUE,-73.962555,40.65902
8596,378 SIXTH AVENUE,-73.982475,40.669804
7263,163 OCEAN AVENUE,-73.962555,40.65902
8597,426 63RD STREET,-74.01951,40.63873
7266,3826 CYPRESS AVENUE,-74.006645,40.578598
8594,1439 EAST 64TH STREET,-73.91516,40.61888
7265,8895 26TH AVE,-73.99074,40.591095
8595,4716 AVENUE N,,
7268,3047 BRIGHTON 6TH STREET,-73.96176,40.578445
7267,1010-1012 EAST 84TH STREET,-73.90823,40.635468
8598,29 SOUTH 10 STREET,-73.966705,40.708294
7269,241 WYONA STREET,-73.8932,40.67304
8599,25 OLIVER,-74.03835,40.61973
290,3803 FT HAMILTON PARKWAY,,
291,328 SACKETT STREET,-73.99481,40.682777
292,161 UTICA AVENUE,-73.93067,40.673435
293,315 LIBERTY AVENUE,-73.89799,40.674187
7260,2424 OCEAN AVENUE,-73.95199,40.60241
8592,1627 EAST 56TH STRET,-73.92075,40.616104
294,23 NEWKIRK PLAZA,-73.96274,40.635433
8593,1460 EAST 64TH STREET,-73.915115,40.618824
295,202 WASHINGTON PARK,-73.973434,40.691193
7262,14 PROSPECT PARK SOUTHW,,
8590,2523 OCEAN AVE,-73.95152,40.600025
296,237 KENT STREET,-73.95133,40.7312
7261,1371 EAST 85TH STREET,-73.90109,40.630215
8591,23 PRESCOTT PLACE,-73.92086,40.677776
297,1442 EAST 22ND STREET,-73.95273,40.6169
298,2034 EAST 5 STREET,-73.96744,40.60075
299,100 HUNTINGTON STREET,-74.00271,40.67686
7275,1216 47TH STREET,-73.99268,40.637184
7274,2202 EAST 70TH STREET,-73.90617,40.61758
7277,70 OCEANA DRIVE WEST,-73.9586,40.57691
7276,1311 BRIGHTWATER AVENUE,-73.95556,40.575676
7279,485 HERZL STREET,-73.912544,40.657734
7278,111 HICKS STREET,-73.994446,40.69821
7271,9281 SHORE ROAD,,
7270,8732 BAY 16TH STREET,-74.00991,40.607586
7273,34 GEORGETOWN LANE,-73.91423,40.622635
7272,1932 84TH ST,-73.998474,40.60662
7286,1015 CHURCH AVENUE,-73.97012,40.646683
7285,502 HEGEMAN AVENUE,-73.8929,40.65939
7288,458 EAST 56TH STREET,-73.92391,40.6456
7287,248 STRATFORD ROAD,-73.9685,40.642673
7289,309 EAST 92ND STREET,-73.92339,40.658176
7280,46 PAERDEGAT 2 STREET,-73.91167,40.632404
7282,1570 REMSEN AVENUE,-73.89802,40.63308
7281,1141 EAST 86TH STREET,-73.904305,40.634247
7284,9410 AVENUE N,,
7283,1339 EAST 99TH STREET,-73.891014,40.637497
7297,2145 EAST 37TH STREET,-73.92795,40.607853
7296,1731 EAST 38TH STREET,-73.93473,40.61504
7299,299 13TH STREET,-73.98709,40.66619
7298,2771 MILL AVENUE,-73.91504,40.607185
7291,231 BAY 34TH STREET,-73.99524,40.595932
7290,1688 EAST 49TH STREET,-73.927956,40.619503
7293,76 MINNA STREET,-73.98389,40.64546
7292,14 MONITOR STREET,-73.94161,40.719585
7295,2020 EAST 29TH STREET,-73.943214,40.60201
7294,2024 EAST 28TH STREET,-73.94413,40.60183
3704,345 GRAND AVENUE,-73.962234,40.685566
3705,65 CLIFTON PLACE,-73.96149,40.687965
3706,550 SAINT MARKS AVENUE,-73.95738,40.676197
3707,431 EASTERN PARKWAY,-73.954056,40.67028
3708,1268 PROSPECT PLACE,-73.93445,40.67346
3709,1525 ST JOHNS PLACE,,
3700,4621 13TH AVENUE,-73.99052,40.636562
3701,786 KNICKERBOCKER AVENUE,-73.90767,40.692722
3702,100 MOFFAT STREET,-73.90823,40.685677
3703,287 COOPER STREET,-73.90392,40.691277
3715,2437 PITKIN AVENUE,-73.882416,40.673893
3716,455 MARLBOROUGH ROAD,-73.96397,40.63882
3717,2322 BEDFORD AVENUE,-73.95572,40.64749
3718,1022 EAST 32ND STREET,-73.94484,40.626347
3719,163 OCEAN AVENUE,-73.962555,40.65902
3710,1636 CARROLL STREET,-73.93304,40.66621
3711,7701 10TH AVENUE,-74.01528,40.623085
3712,7818 10TH AVENUE,-74.01597,40.622448
3713,8411 10TH AVENUE,-74.0194,40.61912
3714,6810 11TH AVENUE,-74.00792,40.62674
3726,100 ENGERT AVENUE,-73.94751,40.721416
3727,2414 KINGS HIGHWAY,-73.94979,40.61246
3728,1649 EAST 21ST STREET,-73.95282,40.612423
3729,1802 OCEAN AVENUE,-73.95495,40.618034
3720,1285 NOSTRAND AVENUE,-73.95008,40.655643
3721,214 11TH STREET,-73.990616,40.66957
3722,56 16TH STREET,-73.99345,40.666714
3723,2424 BENSON AVENUE,-73.990486,40.597137
3724,210 HIGHLAWN AVENUE,-73.97816,40.603542
3725,20 DIVISION PLACE,-73.93994,40.720356
2405,1458 50TH STREET,-73.989235,40.632362
3737,135 PROSPECT PARK WEST,-73.976555,40.664967
2404,543 16TH STREET,-73.97734,40.65894
3738,34 PLAZA STREET,-73.96932,40.675117
2403,413 BERGEN STREET,-73.97753,40.68169
3739,240 PROSPECT PLACE,-73.968414,40.677567
2402,160 WEST STREET,-73.95972,40.732616
2401,207 BAY 17TH STREET,,
2400,402 PUTNAM AVENUE,-73.94532,40.68457
3730,183 PARK AVENUE,-73.97206,40.696205
3731,907 JEFFERSON AVE,-73.922325,40.686474
3732,158 HULL STREET,-73.90949,40.67969
2409,728A HUMBOLDT STREET,-73.945595,40.72657
3733,336 AVENUE W,,
2408,236 RUTLAND ROAD,-73.952736,40.65926
3734,2446 EAST 3RD STREET,-73.96734,40.590252
2407,201 VERONICA PLACE,-73.95259,40.645473
3735,2518 WEST 1ST STREET,-73.970665,40.587826
2406,695 EAST 17TH STREET,-73.96107,40.63369
3736,326 AVENUE U,-73.97223,40.597084
3750,317 22ND STREET,-73.99132,40.659176
2416,343 LEONARD STREET,-73.94803,40.71605
3748,668 59TH STREET,-74.0119,40.637848
2415,277 21ST STREET,-73.99204,40.660526
3749,263 19TH STREET,-73.99137,40.66194
2414,85 6TH AVENUE,-73.974945,40.679882
2413,134 ST. MARKS PLACE,-73.97875,40.68135
2412,1598 EASTERN PARKWAY,-73.91582,40.671177
2411,191 JAFFRAY STREET,-73.94265,40.57834
2410,486 GRAHAM AVENUE,-73.94583,40.719883
3740,2164 EAST 19TH STREET,-73.95236,40.59792
3741,2500 EAST 21ST STREET,-73.94888,40.5916
3742,2514 EAST 27TH STREET,-73.94301,40.590942
3743,2718 EAST 21ST STREET,-73.94781,40.585915
3744,228 20TH STREET,-73.99332,40.662193
2419,648 2ND STREET,-73.97432,40.669304
3745,470 42ND STREET,-74.006386,40.650017
2418,15 ROEBLING STREET,-73.95308,40.718197
3746,766 46TH STREET,-74.00217,40.643826
2417,77 KINGSLAND AVENUE,-73.940544,40.71892
3747,713 49TH STREET,-74.00492,40.64277
3760,163 OCEAN AVENUE,-73.962555,40.65902
3761,255 SENATOR STREET,-74.02682,40.637695
2430,1943 79TH STREET,-73.99537,40.609314
2427,413 EAST 4TH STREET,-73.97614,40.64174
3759,1358 81ST STREET,-74.0097,40.616135
2426,1562 EAST 14TH STREET,-73.95972,40.611294
2425,713 EAST NEW YORK AVENUE,-73.93908,40.662296
2424,8108 13TH AVENUE,-74.011055,40.616825
2423,168 EVERGREEN AVENUE,-73.93108,40.699085
2422,24 BAY 23RD STREET,,
2421,706 UNION STREET,-73.98002,40.676235
2420,286 MANHATTAN AVENUE,-73.9459,40.71336
3751,199 29TH STREET,-73.999725,40.65786
3752,338 44TH STREET,-74.0103,40.65056
3753,259 21ST STREET,-73.992584,40.66085
3754,MESEROLE STREET,,
3755,138 N. 3RD STREET,-73.96101,40.716118
3756,99 HAVEMEYER STREET,-73.95636,40.71345
2429,1350 42ND STREET,-73.98692,40.638268
3757,181 SEELEY STREET,-73.97589,40.65475
2428,255 1ST STREET,-73.98387,40.674778
3758,18 HORACE COURT,-73.97624,40.656036
3770,1779 WEST 7TH STREET,-73.979904,40.603825
3771,128 NEWTON STREET,-73.94675,40.72064
3772,2975 AVENUE U,-73.94004,40.60064
1110,3901 7 AVENUE,-73.99956,40.648563
2441,20 BROADWAY,-73.96799,40.71076
2440,387 PARK PLACE,-73.96509,40.675934
1107,648 BERGEN STREET,-73.96774,40.679314
2438,1515 77TH STREET,-74.00379,40.616222
1106,262 13TH STREET,-73.988655,40.66693
2437,632 MONROE STREET,-73.93171,40.687637
1105,354 10TH STREET,-73.987305,40.668816
2436,625 FRANKLIN AVENUE,-73.955635,40.6771
1104,643 DE GRAW STREET,-73.98182,40.67855
2435,400 PUTNAM AVENUE,-73.94539,40.684563
1103,1665 OCEAN AVENUE,-73.95557,40.6214
2434,70 LORIMER STREET,-73.9517,40.701626
1102,1673 OCEAN AVENUE,-73.955536,40.621223
2433,1521 76TH STREET,-74.0031,40.61671
1101,1102 EAST 26TH STREET,-73.950165,40.623737
2432,277 AINSLIE STREET,-73.94276,40.713223
1100,344 MC GUINNESS BLVD,-73.95218,40.734116
2431,145 HICKS STREET,-73.9949,40.69725
3762,8515 10TH AVENUE,-74.02002,40.618534
3763,149 CONSELYEA STREET,-73.94508,40.71518
3764,3120 GLENWOOD ROAD,-73.94657,40.634068
3765,1456 72ND STREET,-74.00221,40.619946
3766,1495 LINCOLN PLACE,-73.92702,40.669525
3767,1581 PACIFIC STREET,-73.93847,40.677044
1109,694A 6 AVENUE,-73.99148,40.659775
3768,1122 HANCOCK STREET,-73.91342,40.689938
1108,371 VAN BRUNT STREET,-74.01386,40.676525
2439,328 ARGYLE ROAD,-73.96639,40.64154
3769,2901 FARRAGUT ROAD,-73.948906,40.63622
3780,105 LEXINGTON AVENUE,-73.958115,40.686855
3781,1657 CROPSEY AVENUE,-74.01051,40.604248
3782,321 BAY 11TH STREET,,
3783,1866 81ST STREET,-73.9982,40.609188
1121,223 EAST 8TH STREET,-73.97188,40.644833
2452,916 PUTNAM AVENUE,-73.92521,40.686882
1120,549 51ST STREET,-74.00982,40.643898
2451,248 79TH STREET,-74.03034,40.628883
2450,40 RUTHERFORD PLACE,-74.005844,40.60562
1118,995 PACIFIC STREET,-73.96074,40.679512
2449,398 WESTMINSTER ROAD,-73.96689,40.639175
1117,1601 11TH AVENUE,-73.975685,40.658066
2448,288 19TH ST,-73.990555,40.661434
1116,623 AVENUE H,-73.970795,40.629036
2447,1835 84TH STREET,-74.00054,40.607887
1115,462 WESTMINSTER ROAD,-73.96656,40.637444
2446,299 EAST 5TH STREET,-73.97584,40.645172
1114,248 ST. MARKS AVENUE,-73.96773,40.678368
2445,7 VIRGINIA PLACE,-73.93998,40.67275
1113,85-101 NORTH 3RD,-73.962555,40.717094
2444,298 SCHAEFER,-73.90534,40.692196
1112,65 DEVOE STREET,-73.94851,40.713398
2443,209 BAY 17TH STREET,,
1111,732 5 AVENUE,-73.994804,40.66003
2442,3902 NEW UTRECHT AVENUE,-73.994514,40.645496
3773,3372 BEDFORD AVENUE,-73.95047,40.62017
3774,2308 DEAN STREET,-73.91127,40.674763
3775,19 PROSPECT PARK WEST,-73.971375,40.6712
3776,135 EASTERN PARKWAY,-73.96464,40.672344
3777,357 45TH STREET,-74.01046,40.649754
3778,452 BAINBRIDGE STREET,-73.918816,40.68237
3779,1815 AVENUE W,,
1119,224 78 STREET,-74.030594,40.629745
3790,385 JEFFERSON AVENUE,-73.94249,40.68416
3791,94 BAY 11TH STREET,,
3792,701 LAFAYETTE AVENUE,-73.94498,40.690617
3793,14 COVERT STREET,-73.913345,40.685253
3794,60 TIFFANY PLACE,-74.00108,40.686306
1132,444 12TH STREET,-73.98164,40.66439
2463,1556 62ND STREET,-73.9941,40.624294
1131,1621 PARK PLACE,-73.92354,40.671974
2462,1331 48TH STREET,-73.99079,40.635143
1130,389 7TH STREET,-73.98342,40.669487
2461,5505 11TH AVENUE,-74.00008,40.63426
2460,2014 57TH STREET,-73.980736,40.62076
1129,175 HURON STREET,-73.954254,40.73308
1128,14 CARROLL STREET,-74.00525,40.68349
2459,4812 17TH AVENUE,-73.98253,40.62998
1127,233 PACIFIC STREET,-73.99132,40.688667
2458,2446 85TH STREET,-73.98773,40.59922
1126,363 GATES AVENUE,-73.95264,40.68599
2457,1712 74TH STREET,-73.997314,40.61517
1125,56 DOWNING STREET,-73.96098,40.684086
2456,1529 71ST STREET,-74.00014,40.619617
1124,119 POWERS STREET,-73.946144,40.712185
2455,1948 85TH STREET,-73.99876,40.60588
1123,6415 18TH AVENUE,-73.989685,40.619614
2454,7012 17TH AVE,-73.99553,40.617573
1122,589 HICKS,-74.00176,40.68294
2453,261 STUYVESANT AVENUE,-73.932594,40.6857
3784,1364 65TH STREET,-74.000145,40.625145
3785,131 ROCKAWAY PARKWAY,-73.92265,40.663403
3786,2906 86 STREET,-73.97596,40.59113
3787,2104 GLENWOOD RD,-73.95661,40.633022
3788,497 MCDONALD AVENUE,-73.97928,40.64198
3789,195 CLASSON AVE,-73.96116,40.694347
1143,30 MAIN STREET,-73.99053,40.702885
2474,1048 BAY RIDGE PARKWAY,,
1142,85 DOUGLASS STREET,-73.992,40.683308
2473,42 MAIN STREET,-73.99054,40.702744
1141,154 NELSON STREET,-73.999275,40.676636
2472,2937 ATLANTIC AVENUE,-73.885796,40.677647
1140,CARROLL STREET,,
2471,1079 CARROLL STREET,-73.95434,40.667385
2470,100 COVERT STREET,-73.91082,40.687813
1139,1344 EAST 23RD STREET,-73.95195,40.617783
1138,169 EAGLE STREET,-73.95411,40.735256
2469,37 SCHAEFER STREET,-73.9125,40.684925
1137,67 SEELEY STREET,-73.979385,40.65339
2468,1511 DEKALB AVENUE,-73.92158,40.701935
1136,51 DRIGGS AVENUE,-73.9409,40.723396
2467,24 PILLING STREET,-73.90868,40.68283
1135,366 MONTGOMERY STREET,-73.952545,40.66548
2466,157 HICKS STREET,-73.99504,40.696968
1134,467 ST. JOHNS PLACE,-73.9623,40.67346
2465,105 OCEANA DRIVE EAST,-73.957634,40.576847
1133,3804 ATLANTIC AVENUE,-74.00462,40.573532
2464,1119 OCEANVIEW AVENUE,-73.95566,40.57945
3795,1311 UNION STREET,-73.948746,40.66885
3796,1152 77TH STREET,-74.01189,40.6211
3797,218 AVENUE W,-73.9751,40.592167
3798,19 APOLLO STREET,-73.93776,40.724922
3799,83 CLARA STREET,-73.98294,40.643406
1154,621 EAST 19TH STREET,-73.95944,40.63538
2485,293 14TH STREET,-73.98736,40.665474
1153,29 PROSPECT PARK SOUTHW,,
2484,420 12TH STREET,-73.98244,40.664772
1152,475 GRAND STREET,-73.95209,40.711063
2483,541 8 STREET,-73.978264,40.66615
1151,383 UNION AVENUE,-73.951294,40.711975
2482,421 THIRD STREET,-73.98141,40.671898
1150,209 JACKSON STREET,-73.94223,40.716892
2481,1418 EAST 2ND STREET,-73.973114,40.615223
2480,1723 OCEAN PARKWAY,-73.966866,40.60664
1149,47 WOLCOTT STREET,-74.0112,40.676167
1148,616 PRESIDENT STREET,-73.98132,40.67594
2479,119 RALPH AVENUE,-73.92334,40.686096
1147,2311 EAST 4TH STREET,-73.96704,40.59374
2478,3523 BEDFORD AVENUE,-73.949715,40.616226
1146,1185 EAST 8TH STREET,-73.96721,40.620167
2477,243 EAST 5TH STREET,-73.97612,40.646637
1145,533 LEONARD,-73.94946,40.72322
2476,176 KINGSLAND AVENUE,-73.94118,40.72284
1144,94 GUERNSEY STREET,-73.95322,40.72449
2475,1583 WEST 5TH STREET,-73.9788,40.608746
1165,315 6TH STREET,-73.98523,40.67121
2496,91 METROPOLITAN AVENUE,-73.963684,40.716938
1164,5620 CLARENDON ROAD,-73.92358,40.644814
2495,294 NORTH 6TH STREET,-73.954216,40.714718
1163,72 87TH STREET,-74.03758,40.6242
2494,174 JACKSON STREET,-73.94404,40.71671
1162,106 DUPONT STREET,-73.95575,40.73581
2493,20 HARRISON PLACE,-73.9327,40.70622
1161,32 VANDERBILT AVENUE,-73.970245,40.695156
2492,749 60TH STREET,-74.01067,40.636173
1160,30 VANDERBILT AVENUE,-73.970245,40.695187
2491,637 56TH STREET,-74.01075,40.639904
2490,562 58TH STREET,-74.01363,40.63981
1159,230 78TH STREET,-74.03046,40.62971
1158,578 MYRTLE AVENUE,-73.96134,40.693974
2489,576 60TH STREET,-74.01456,40.638508
1157,37 TERRACE PLACE,-73.98023,40.653893
2488,611 59TH STREET,-74.012985,40.63852
1156,613 BALTIC STREET,-73.98062,40.68049
2487,672 57TH STREET,-74.01066,40.638924
1155,42 FULLER PLACE,-73.979744,40.658573
2486,421 37TH STREET,-74.00443,40.653416
1176,614 LORIMER STREET,-73.94957,40.715332
1175,111 SOUTH 4TH STREET,-73.96367,40.712173
1174,35 PROSPECT PARK WEST,-73.972176,40.670208
1173,95 4TH AVENUE,-73.980354,40.681377
1172,18 VANDERBILT AVENUE,-73.97028,40.69537
1171,28 VANDERBILT AVENUE,-73.97025,40.695217
1170,26 VANDERBILT AVENUE,-73.97026,40.695248
1169,207 WYCKOFF STREET,-73.986145,40.684235
1168,581 MACON STREET,-73.928085,40.683567
2499,133 EAST 2ND STREET,-73.97932,40.648514
1167,25 JORALEMON STREET,-73.99859,40.69378
2498,154 SEELEY STREET,-73.97682,40.654373
1166,205 WYCKOFF AVENUE,-73.91613,40.70238
2497,125 SOUTH 1ST STREET,-73.96241,40.714172
1187,144 SUMMIT STREET,-74.003265,40.68217
1186,1738 60 ST,-73.98859,40.622818
1185,1155 46 STREET,-73.993416,40.63855
1184,1222 49TH STREET,-73.99374,40.635994
1183,160 SMITH STREET,-73.99078,40.68627
1182,7102 20TH AVENUE,-73.989456,40.61307
1181,7508 BAY PARKWAY,-73.98753,40.60799
1180,71 QUINCY STREET,-73.958305,40.686085
1179,861 LAFAYETTE AVE,-73.93785,40.691437
1178,459 CLASSON AVENUE,-73.95922,40.684956
1177,116 82ND STREET,-74.03558,40.627724
1190,932 PACIFIC STREET,-73.96281,40.67993
9910,2353 BOYNTON PLACE,-73.97649,40.590515
1198,1200 UTICA AVENUE,-73.9295,40.64337
1197,220 EAST 23RD STREET,-73.95561,40.643814
1196,1118 CORTELYOU,-73.96771,40.639736
1195,110 LIVINGSTON STREET,-73.98962,40.69108
1194,349 ARLINGTON AVENUE,-73.88151,40.68131
1193,1156 DEAN STREET,-73.951385,40.676952
1192,486 PROSPECT PLACE,-73.960495,40.675907
1191,814 DEAN STREET,-73.96305,40.679157
9908,80 ABBEY COURT,-73.922066,40.589466
9909,2543 WEST 16TH STREET,-73.98511,40.58557
1189,325 EMPIRE BOULEVARD,-73.95155,40.663876
1188,930 ST MARKS AVENUE,-73.94134,40.674725
9902,2932 WEST 5 STREET,-73.97242,40.57797
9903,464 NEPTUNE AVE,-73.97075,40.579803
9900,1453 EAST 69,-73.912056,40.621773
9901,487 POWELL STREET,-73.90207,40.66237
9906,80 WINTHROP STREET,-73.957565,40.65664
9907,1596 EAST 46TH STREET,-73.931046,40.621334
9904,2925 WEST 5TH STREET,-73.97237,40.578094
9905,278 MILFORD STREET,-73.8766,40.67256
9920,276 SNEDIKER AVENUE,-73.900635,40.667942
9921,636 BELMONT AVENUE,-73.885994,40.67204
9919,121 EUCLID AVENUE,-73.87473,40.685646
1199,2001 NOSTRAND AVENUE,-73.948074,40.636906
9913,1489 EAST 8TH STREET,-73.96579,40.61267
9914,1501 EAST 52ND STREET,-73.92534,40.622875
9911,1717 EAST 18 STREET,-73.95522,40.60804
9912,2120 OCEAN AVENUE,-73.95346,40.610188
9917,339 BEDFORD AVENUE,-73.96267,40.712326
9918,7101 COLONIAL ROAD,-74.03205,40.635418
9915,925 UNION STREET,-73.97268,40.673386
9916,2800 COYLE STREET,-73.934204,40.58531
8600,40 CLINTON STREET,-73.99164,40.695908
9931,2016 EAST 72ND STREET,-73.908035,40.621452
8601,1656 EAST 91ST STREET,-73.89497,40.631535
9932,117 S. 8TH STREET,-73.99117,40.67239
9930,307 PROSPECT PLACE,-73.96648,40.677174
300,3902 7 AVENUE,-73.99958,40.64856
301,187 7 AVENUE,-73.97801,40.671158
302,85 WYCKOFF ST,-73.99033,40.685863
303,271 HICKS STREET,-73.9968,40.693253
304,109 COLUMBIA HEIGHTS,-73.99586,40.69929
305,1078 PARK PLACE,-73.942085,40.672977
9924,720 LIBERTY AVE,-73.883156,40.676376
306,1412 WEST 4TH STREET,-73.97844,40.611824
9925,2517 BATH AVENUE,-73.990456,40.594048
307,147 GRAND STREET,-73.96209,40.714832
9922,1321 EAST 85TH STREET,-73.90187,40.630913
308,371 1 STREET,-73.98047,40.673134
9923,179 OCEAN PARKWAY,-73.97435,40.645824
309,440 SENATOR STREET,-74.02185,40.63562
9928,444 NEPTUNE AVENUE,-73.96998,40.579895
9929,115 ASHLAND PLACE,-73.97899,40.69228
9926,388 EAST 94 STREET,-73.919815,40.65715
9927,1324 EAST 103RD STREET,-73.88836,40.639553
8611,2042 EAST 72ND STREET,-73.90767,40.621124
9942,606 LOUISIANA AVENUE,-73.88632,40.648
8612,1635 42ND STREET,-73.980515,40.63441
9943,451 CLINTON AVENUE,-73.967155,40.684856
9940,10219 AVENUE L,-73.89126,40.64129
8610,345 EAST 32ND STREET,-73.94674,40.64231
9941,10219 SEAVIEW AVENUE,-73.88577,40.636345
310,377 PACIFIC STREET,-73.98582,40.68652
311,763 GREENE AVENUE,-73.93773,40.689953
312,308 ATLANTIC AVENUE,-73.98846,40.688335
313,131 LINCOLN PLACE,-73.975716,40.676174
314,48 TOMPKINS PLACE,-73.995804,40.68493
315,2818 FOSTER AVENUE,-73.94995,40.6385
316,959 EAST 8 ST,-73.96827,40.625786
8604,74 CANTON COURT,-73.92256,40.588974
9935,35 SEACOAST TERRACE,-73.956635,40.576668
317,251 POWERS STREET,-73.93993,40.712917
8605,1515 EAST 56 STREET,-73.92101,40.618587
9936,3034 BRIGHTON 1ST STREET,-73.96688,40.577736
318,985 PARK PLACE,-73.94526,40.67316
8602,230 JAY STREET,-73.987015,40.69792
9933,305-307 PROSPECT PLACE,-73.96654,40.677185
